"","id","text"
"36992_0.txt",270,"I started watching this in high school and it used to pass the time. Now with Tivo I watch 6 soaps (Y&R, ATWT, GH, OLTL, AMC & DOOL)... out of all the soaps, Days is definitely the worst BY FAR. It's uneventful, boring and slow. Really naive and repetitive story lines. They drag nonsense out for months and even years sometimes. I literally fast forward every episode, to the point that it takes me a minute to understand the point of the whole episode. It's just dreadful. I was so excited that the Dimera storyline finally ended years ago, but now it's back. WHY? The Dimera storyline is so horrible and boring and unrealistic. Days really needs to pay attention to General Hospital and see what a soap can do... it CAN be fast-paced and engaging!"
"9782_0.txt",271,"I think this is a very neatly made movie. Although the focus of the movie itself is on Lara, the audience is also able to get to know each character's personality (e.g. Lara's parents, and her aunt and uncle). I personally found the reconciliation scene of Lara's Father and his sister very touching (though a bit too quick).<br /><br />This movie encourages people to go and search for their own ideals and ambitions, and at the same time let them know that despite every kind of fame and riches in the world, nothing can be more important and precious than the love from your own family. Very touching indeed.<br /><br />The music used in this movie is breath-taking as well. Alas that it doesn't have a soundtrack (or does it?)."
"44996_0.txt",272,"I haven't bothered to read all of the other comments but I'm sure it must have been stated before -- this is a completely mediocre comedy that is simply yet another attempt by Hollywood to ride on the coattails of much better films like ""Rushmore"" and ""Napoleon Dynamite."" Whereas those films had one or two quirky characters, the hack director of this film decided to up the ante and make ALL but one or two characters ""quirky."" Was this an attempt to quadruple the laughs? If so, he failed miserably.<br /><br />I was thinking about a great teenage comedy film from the late '70s/early'80s - ""My Bodyguard"" which carried a similar theme of a young, loser kid trying to find his place in the world. That film not only appeared a million times more real but it also limited the ""quirky"" quotient to one character -- Ruth Gordon.<br /><br />C'mon Hollywood, stop cannibalizing yourself. Let's see something new..."
"28572_0.txt",273,"The Italian industry from the 50's to the late 70's thrived by imitating big Hollywood box office hits and even though The Inglorious Bastards came a good 10 years after the WWII action cycle of the 60's, it's still a welcome addition to the genre. Two years after his spaghetti western masterpiece Keoma, director Enzo G. Castellari gathers a cast of b-movie stalwarts spearheaded by Bo Svenson and Fred Williamson, a couple hundred disposable extras in Nazi uniforms and unleashes hell.<br /><br />There's no sophistication or Spielberg-ian schmaltz here. It's an action-er through and through with a comedic touch and lots of gunplay. Castellari is no hack though and you can see flashes of his directorial brilliance in the slow-motion intercutting shots in the train, which rival anything Sam Peckinpah has done with the same technique. He knows he's not doing Citizen Kane though so he doesn't let his ""artistry"" get in the way of making an entertaining picture. Not a masterpiece by any means and it will probably seem outdated to anyone used to modern CGI work and Matrix stunts. This is old school action.<br /><br />Tarantino is preparing a remake of sorts for 2009 but The Inglorious Bastards has enough going for it to warrant a watch not just so you can brag to your friends on opening day that you've seen the original. Action fans will get a kick out of it."
"45162_0.txt",274,"**** MILD SPOILERS ****<br /><br />This is based on a true story is it ? If that`s the case then why does the opening caption read "" Somewhere in France , All saints day , 1944 "" Couldn`t the caption have given the exact location ? , or would that lead people to research the integrity of this true story ? Since reading about the truth in "" true stories "" like PAPILLON and SLEEPERS alarm bells always ring in my head when the words "" true "" and "" story "" appear side by side , and if the story is in fact true ask yourself this question : If the events on screen actually happened then why isn`t the case better known . I mean if chairs were running around putting the boot into teachers wouldn`t that be front page news .<br /><br />My second criticism is that I thought this was going to be a bit more light hearted . Of course as soon as the waffen SS turned up and got some bayonet practice in I realised this wasn`t going to be the case , but by then the damage had been done and I knew not to expect any intentional laughs<br /><br />POSSESSED isn`t of much interest except for one aspect - How things used to be . For example smoking wasn`t the social crime it is now , only white people were allowed to be catholics , commies existed and wanted to drop atomic bombs on the USA , young teenage boys could be looked after by priests without any suspicion and teenagers swearing was a certain sign that there were demonic forces at work . Ah the good old days<br /><br />NB : That last line was sarcasm before anyone complains"
"7241_0.txt",275,"This is one of the coolest movies I've ever seen. So what if the special effects aren't that great, or if the origin doesn't stick to the comics. Nicholas Hammond does really well as the wall-crawler. The rest of the cast does good too. The fights are awesome and so are the stunts. This is definitely a must see for any Spidey fan, like me. I give this film a 10 out of 10."
"14070_0.txt",276,"Once again, Jimmy Cagney struts his stuff.....and makes a big name for himself in the very early part of his acting career. He clearly demonstrates that he is a man who take over any scene and dominate it, and the film.<br /><br />Hollywood found this out in making this film. It is said that Cagney's role was originally much smaller in here but he was so good the script was changed to give him the starring spot....and his career took off from there.<br /><br />Speaking of billing and stardom, Jean Harlow gets second billing in this film but really has only a bit part; Blondell gets fourth billing has only a few lines.<br /><br />The story is a fast-mover and the movie is over in less than an hour-and-a-half. The cinematography in here is excellent and DVD really brings that out.<br /><br />The famous ""grapefruit scene"" with Cagney shoving the fruit in Mae Clark's face wasn't that big a deal back then and the scene happens so fast you almost miss it.<br /><br />For me, a highlight of the show was simply the facial expressions on Cagney. At the end of the movie, as he stands in the pouring rain getting ready to go in and kill people, his expression is downright scary - a very powerful scene.<br /><br />The ending of this movie is memorable, too. In all the film may be dated but it still very, very watchable and one of the great crime movies of all time."
"8030_0.txt",277,"I remember seeing this as a kid in the theatre, and saw it again for the first time in many years on cable recently. I was surprised how much I enjoyed it after all this time. Russell's performance is quite believable, despite the fantastic story line. Really good entertainment, and blows away much of the modern Disney entertainment provided these days, which is pretty nauseating."
"3124_0.txt",278,"The one thing that I will never understand how he does it, but Seinfeld manages to find the little things that almost all of us notice, but never give much thought to. He picks out the smallest things that we may think about a few times, or all the time, and manages to make it a big deal. He is a genius at finding the little things and making them into comedy bits.<br /><br />I'm Telling You for the Last Time is basically Jerry Seinfeld's final performance of the classic and loved jokes from the sitcom. After this he would never tell them again. All of the jokes are still funny, most of them are nearly identical, although on some he adds more, or does it with different emphasis, but that is expected.<br /><br />The only problem with this movie is that the jokes are familiar, but they are suppose to be. Even though I knew every joke, they were still great. Pharmasists, old people, horses, medication, bathrooms, airplanes, everything you can compound into a random thought was on here (figuratively) So to keep it simple, if you like Seinfeld, and are a fan of the sitcom, watch this and laugh again and again at his jokes."
"46918_0.txt",279,"Just when you're thinking of the worst movies you've ever seen, along comes this grade Z clunker zooming into the frame! Anyone who is aware of this Aussie film will know that it was banned by the censors for a long time. It's a pity, in many ways, that the censors eventually relented, as depriving viewers of catching up with this dross would have been something of a bonus. In reality, it has very little in its favour. Okay, it may well be the first Australian horror movie, and a pre-runner of the Texas Chainsaw Massacre, but it doesn't take very long to become monotonous and downright irritating. The actors couldn't have been too concerned about learning their lines, as there simply arn't any. It's probably the horror equivalent of ""The Plank""!! Put simply, this is a total waste of time."
"6806_0.txt",280,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning <br /><br />Josh Randell (Norris) is in charge of a security at the casino owned by his adopted Jewish father and his wayward son, collecting small debts and taking care of trouble-makers at the casino. But now he faces a new threat in the shape of Romandy (Peter Cavanaugh) a small time gangster's son who wants to take over the casino. When the family refuse to hand it over, Romady turns nasty and Randell is left to take his adopted sister and his lover on a wild journey across the mean streets of Hong Kong in a desperate struggle to stay one step ahead of danger.<br /><br />In the very early 80s, a little while before Schwarzenegger/Stallone and a good while before Seagal/Van Damme, Chuck Norris enjoyed a period where he was pretty much the number one name in action movies. But they stuck to a pretty repetitive formula and one movie was pretty interchangeable from the other. This would be one such movie, only, as other reviewers have noted, with an even more wooden performance from the lead star. But there's some good kung fu action on display, an appropriately drawn theme tune and a pretty neat revenge theme running through it, so it's one of his better ones. ***"
"45386_0.txt",281,"This is probably one of the most pathetic action flicks I've seen. I rarely hit fast forward even on the most sorry acting endeavors, but this just brought tears to my eyes. Columbo should never do another film, his pouty face and supposed sadness over the death of his father is a hilarious ""gem"" to watch. I've seen high school plays with more drama than this. Baldwin, at least seems to be laughing at himself in his role which makes it easier to see him as the lothario that his family is famed for. Let's see what else, plot....um yeah....don't even bother listening it will save you from having to make up alternate scenarios in your head. I mean who wrote this script!! I'm angry at even having rented and spent time watching it. The ancient warriors were wholly unnecessary and take up literally about 8 minutes of the entire movie. It's not scary, not thrilling and I found myself wanting to grab a pistol to shoot my screen to get the violence moving. You have been warned!!"
"21322_0.txt",282,"Harrison Ford returns as ""Jack Ryan,"" star of the very well-done ""Patriot Games,"" the film adaption off the best-selling Tom Clancy novels. Also returning are Anne Archer and James Earl Jones.<br /><br />THE BAD - This isn't as intense, especially in the first half hour, as Patriot Games and the ending was a little disappointing with a action-scene credibility problem. Once again - it's getting to be a tired Hollywood theme - top U.S. government officials, going all the way to the President, are corrupt people, liars not to be trusted.<br /><br />THE GOOD - It's nice to see Willem Dafoe finally play a good guy. The villains in here are deceptively interesting, actors such as Joaquim De Almeida, Harris Yulin and Henry Czerny and Miguel Sandoval - not big names but recognizable and good actors. The violence is not overdone in here and when the action does occur, the sound is terrific. The best action scene was shootout in the streets with snipers firing at cars below. <br /><br />The positives are far more than the negatives, making this a solid thriller."
"45296_0.txt",283,"Do not believe the reviewers who write that this is ""overall, not a bad film."" This IS a bad film...a very bad film. The only reason I gave it even two stars is that it has some intriguing scenes with FFM, if you know what I mean.<br /><br />To begin with, the first few scenes appear to have been grafted on to the rest of the film. Why is everybody doing a Broadway show around the transport craft? (And shouldn't they get out of there when the airlock is opened to launch the ship?) Why does HK off his buddy and take his place? Hey, don't you think you ought to fasten your cargo down with straps or something before you zoom off and become weightless? <br /><br />After that, it gets really bad. KD and FFM are having a little May-December romance at the hydroponics research station, which is inexplicably unmanned except for them. (not that they actually do any research...they're too busy running around in lingerie, taking showers together, and flashing butts. And that's just KD.) Looks like a pretty sweet life to me...Earth is going to hell, but they just keep subsidizing this silly research station so KD and FFM can enjoy themselves.<br /><br />Then Satan comes...HK with his big buddy, Hector the Robot. Hector is one of the new demigod-series robots, but he looks more like a demitasse-series. He is a big old goofball. He's never even threatening.<br /><br />But that's enough of all this. Bad FX, bad script, no believability, OK musical score, and dumb plot. Don't waste any chance you have to miss this."
"17048_0.txt",284,"Unique variation on The Most Dangerous Game has quite the interesting twist..the prey is an attractive and NAKED stripper(..who becomes stuck in the position of dancing in front of bar slobs due to a run of bad luck). Reluctantly, she responds to the advice of a roommate, for a little extra cash, by getting in the car with a stranger she meets in her club, attempting to back out, but her choice of a pick-up was lousy..an expert hunter, who has graced the cover of magazines devoted to the sport, who likes to hunt down prostitutes on the side! When she attempts to escape from his jeep, he cold-cocks her, not long after, she finds herself in the middle of a wilderness buck naked. He, of course, is equipped with proper clothing attire, cross bow, and rifle. While, he has been successful as a predatory hunter(..he does have considerable advantages), this choice could be his undoing, for she's quite resourceful and strong.<br /><br />From the director of Sole Survivor and Night of the Comet, Thom Eberhart tackles to survivalist adventure genre and Naked Fear adds a certain spin never to be topped. Kudos should be heaped on Danielle De Luca who goes far beyond the call of duty, her character naked and bruised in the middle of New Mexico wilderness..certainly a breathtaking setting to have this naked girl running about. <br /><br />Not only does she deserve credit for baring everything for a large portion of the middle of the movie, but for her credible performance as a frightened victim who pushes herself to continue moving, despite her difficult circumstances. The role is incredibly demanding, and De Luca wasn't just some actress hired for how she looked in the buff. While spending a great deal of time, once her character awakens to find herself a quarry for the psychopath, running and hiding, trying to catch her breath at times, De Luca maintains our sympathy for her character's plight started from the very beginning and is established as a common occurrence in New Mexico..young, pretty girls snatched away from what they've known as a civilized world, flung into stripping and prostitution thanks to a series of events, call it fate if you wish, that landed them there. <br /><br />JD Garfield is Colin Mandel, the psychotic predator who is so hellbent on catching and killing Diana(De Luca), he even assassinates a father and his two boys whose presence he wouldn't allow to thwart his mission. Arron Shiver is Dwight Terry, a newly hired deputy, fleeing from a past that haunts him, who suspects Colin when he discovers that Diana is the latest girl missing, and evidence builds against him. Joe Mantegna adds some respectability to the movie as a cop, Tom Benike, who attempts to warn Dwight against going down the road of investigating his friend(..Tom and Colin are hunting buddies). <br /><br />Colin houses his victims' keepsakes in a tacklebox and we get a chance to witness his despicable antics as he pursues Diana, often bragging and grinning about his handiwork. He's such a loathsome scumbag, it doesn't take much to root for Diana to get the upper hand. <br /><br />The plot might ask a leap of faith from the viewer concerning the idea that Diana could actually overcome her dire / grim situation, gaining an eventual advantage, using cunning and whatever weapons she could get her hands on in order to fight back against her stalker, but that's all part of the fun. If you can make it through the opening act, which sets up the characters involved in the movie, it'll be worth the wait...I felt that the movie could've been trimmed a bit and still would've been effective. Admittedly, sometimes you become side-tracked ogling De Luca's body(..or, at least, I did) despite her harrowing ordeal, the action sequences and exhilarating location are assets that accompany the eye candy."
"13759_0.txt",285,"If you like action movies, this film is for you. If you like gentle comedy, this film is also for you. If you've only seen Chow Yun-Fat playing suave, ""hard boiled"" killers this film is *definitely* one you should see. Breathtaking action sequences pepper a sweet plot about the triumph of innocence over arrogance and the power of love and friendship.<br /><br />Plus you get to see Chow Yun-Fat walking around with Mickey Mouse balloons.<br /><br />5 stars out of 5. One of my favorite HK comedies."
"23426_0.txt",286,"I saw this film at the Toronto International Film Festival after watching a bunch of Hollywood galas all week, and ""Goat on Fire and Smiling Fish"" was by far the best of the bunch. An intriguing storyline, engaging characters, and a phenomenal performance by Bill Henderson made this one movie I will be recommending to all of my friends. The director, Kevin Jordan, and many of his cast members were there, and he said the movie was made for about $40,000: you certainly can't tell that at all. This is a film about two brothers who are very different (played by real-life brothers) who both find love, but their love lives are complicated by outside circumstances. Bill Henderson plays the sentimental and lovable Uncle Clive (whom Jordan described as the ""Yoda of Love"" at the screening) whose memories of his own true love help Chris make decisions about his own life. This is a wonderful movie, but don't take my word for it: go see it for yourself."
"45637_0.txt",287,"This was part of Channel 4's Lost Generation First World War season, and it was a huge mistake to show this so soon after their own very good drama-doc about the Somme. It was a mistake to show it at all. Novelist William Boyd is a terrible film director and screenwriter who has no real grip on his subject. Instead of taking a fresh look at the run up to the battle, he uses every old cliché you've seen before in the lips of every old stereotype you've seen before. Most of the cast are so bad I've forgotten their names. Only Daniel Craig and Julian Rhind Tutt come out with any credit. Very badly photographed too, with the trench clearly an interior and far too clean. Just terrible. Channel 4 should have shown something like ALL QUIET ON THE WESTERN FRONT, which hasn't been on telly in years."
"24275_0.txt",288,"This quirky film has everything- lots and lots of comedy, a nice touch of romance, some violence and a hint of sadness now and again. Oh and it also stars 2 of the most charming actors- Drew Barrymore, as Julia and Adam Sandler, as Robbie. Their on-screen chemistry is very remarkable to watch and their individual charm is most appealing. The movie is set in the 80's and is a great nostalgic piece for that time period- in all is cheesiness and glory! Sandler as the Wedding Singer will surprise you with his musical talents. And musicians who have run the gamut of various music-related jobs will have extra giggles. And of course Barrymore will dazzle you with her cuteness and poise. This movie will leave you in stitches! And a must see!!!"
"10443_0.txt",289,"Witty, dark, and just hot!! American fans want SEASON #3!!!! It is unfair to bring the U.S. this jewel to sci-fi/fantasy fans who fall in love with HEX, to then be disappointed by not producing a Season #3. Buffy is gone,Angel, Dead like Me, and Charmed, now this too!!! It is a travesty with all of the crap movies and TV that is produced to lose this show called Hex that is so refreshing in the land of crap TV such as One tree Hill, Pepper Dennis, and pretty much all of the other shows being produced for TV!!! I really want to stop falling for the shows that have cult followings. Legions of fans that the networks do not care about or listen to when they are asked to bring them back!!! Maybe we could petition the Sci-Fi network to stop making crap made for TV movies and help produce shows like Hex for true fans who would tune in worldwide!!"
"41295_0.txt",290,"When I started to watch this movie, it was immediately apparent it was not going to be of the highest quality. You may ask why I persevered and viewed the entirety of this celluloid excreta - this film is so bad, on so many levels (acting, script, plot), that one has to keep watching to find out whether the cast and crew can maintain such a ridiculously low level of quality for an entire film.<br /><br />One could be forgiven for thinking that this film was a spoof - its clichéd predictable script would only need direction to the 'actors' to turn this into a true, but poor quality, spoof.<br /><br />Although I have said this film is dire, I would recommend it - it's so bad, it's entertaining, however not in the same league as Edward D. Wood Jnr."
"5211_0.txt",291,"I first saw this film when my children were so small that they consumed my time and energy and things went in one head and out the other. All these years, all I could remember about it was that it was one of those on my list of Movies to See When Your Kids Let You Have Your Sanity Back. That made it particularly fun to watch again recently. Goldie's character is so beautifully understated. She is just one of us, going about her day, until her life changes. You can relate each step of the way. I loved how the camera caught pieces of the truth that she did not, slowly building suspense. This calm elegance perfectly complements John Heard is at his deliciously evil best. The score works beautifully with the plot. Definitely put this on your jump-off-the-couch list."
"13874_0.txt",292,"WICKED STEPMOTHER is the kind of movie that happens to an actor who cannot understand that his or her time has passed, and that encroaching illness and the approximation of death should be an indicative that maybe it would be best to relax and enjoy the accolades, retrospectives, and lifetime achievement awards.<br /><br />Bette Davis was coming off the mild success of THE WHALES OF AUGUST when she decided to do this movie about a witch who moves into a family's home and causes havoc there. Severely ill, barely able to remember her lines, and frail as a leaf about to fall from its branch in the middle of fall, she was forced to step out of filming only a week after production on the movie began.<br /><br />Surprisingly enough, she claimed problems with the script among other things, making it clear that old age and illness had not mellowed her character one bit. What she seemed unable to understand that this sort of demands which she had been known for back in her prime was supremely out of style by now, and for an actress of her stature to assume she could throw her ego around just because, was pushing it a little.<br /><br />Hence, her scenes remain in this movie and should have probably been either deleted and replaced with another actress. I can only assume that the director did not have the money to replace Davis, and decided to keep her character and have Barbara Carrera step in, adding a ludicrous set-up that would explain Davis' absence from the movie. As it is, WICKED STEPMOTHER remains as Bette Davis' last film, one that can be bypassed as an gargantuan error on her behalf."
"17206_0.txt",293,"One of the all time great nostalgia films presents a bigger than life look back to the early 60s. Its hard to view this movie 20-20 given the widely viewed subsequent series Happy Days which, while excellent, lacked the excitement and charm offered in the film. The soundtrack is wonderful and the Wolfman clearly demonstrates that a good voice can be hit you more directly than visuals given that you don't see it coming. I would have preferred it if Lucas has continued in this direction rather than become overly enamored with special effects in his subsequent films. Harrison Ford was fine as a young actor, although his acting skills did develop considerably in later years."
"25942_0.txt",294,"I think this has got to be one of the funniest British films ever made. The sheer silliness of the plot and the completely mismatched trio of friends make this a film to sit back with a beverage of your choice and laugh at.<br /><br />In my opinion, all the cast play their parts well, with an outstanding performance from the veteran Leslie Phillips as an piano teacher who likes a ""small"" sherry. The sequence involving a pre-war socket and a modern tape recorder has me in fits of laughter.<br /><br />The finale, involving the three main characters singing in a talent show [ dressed as pig-tailed schoolgirls ] has tears rolling down my face and my face aching from laughter. Again, the farcical nature of the lyrics about how each of them "" lost IT "" in various locations around the school and ""IT"" turning out to be not what you were expecting, just gives the whole film an appeal to all ages from the older kids up to grandparents.<br /><br />If you haven't seen this film, give it a go - you'll be surprised."
"49976_0.txt",295,"Ireland may have given the world hurling, green beer, Graham Norton, and that funny dancing where the arms don't move, but it isn't exactly renowned for its horror movies. Shrooms, a psychological chiller from director Paddy Breathnach, is unlikely to change that fact.<br /><br />A dreadful chiller set in the wilds of the 'Emerald Isle', Shrooms sees a group of teens run into a spot of bother when they experiment with hallucinogenic fungi: as they begin to trip out, they begin to check out. Is there any truth in the stories about murderous spirits that haunt the woods? Or is someone else responsible for their deaths?<br /><br />With nasty desaturated colours, irritating performances from most of the cast (who over-act in a desperate attempt to show the world what they are capable of), frequently fuzzy visuals (used to try and simulate being whacked out of your gourd on drugs), blatant cribs from other horror films (The Blair Witch project and many an Asian ghost film), and virtually no gore or gratuitous nudity, could this mess be any more annoying?<br /><br />Of course it could.<br /><br />Rather than tell a straightforward scary story, Breathnach unwisely chooses to blur the line between what is reality and what is merely a figment of a drug-addled mind. In doing so, he confuses matters so much that the film ceases to be frightening. And let's not forgot about the talking cow, the daft plot device to rid the characters of their cell phones, the Jason Mewes/Jay lookalike, the inbred goat herders, and the extremely bad twist ending!!"
"38805_0.txt",296,"I give this movie a 4 for its sheer awfulness. I must preface my ""review"" by way of noting that I have only seen this movie once (at about age 8, with my parents, at the drive-in). For this memory alone I give the movie an extra point or two. I remember the plot and I remember the secretary mentioned in the previous commentary. I also remember, even as a young child, thinking the plot was really stupid. By no means would anyone consider this a really good movie but it is a really fun movie -- even if it wasn't intended to be funny. No spoilers here as one may consider the whole movie already spoiled. I believe this was on triple bill where diner customers were fed humans as specials of the day based upon the victim's last name (a woman named ""Poultry"" served up as breast of chicken). Does anyone remember the name of this winner?"
"48495_0.txt",297,"Akshay Kumar and Ritesh Deshmukh sounds a good combination for a comedy movie and that is the reason I went for the movie (promos also looked promising). But it turned out to be a great disaster in all departments be it acting, direction (extremely idiotic) or screenplay.<br /><br />The way characters of 3 stars in the movie was developed was bad. The director had really no script in mind and comedy was really forced. I think Sajid Khan needs to see Bheja Fry to understand that by doing stupid actions and creating childish situation, you cannot make someone laugh (though there will be people who will enjoy it). Vidya Balan, Bomman Irani were a complete waste in the movie.<br /><br />This proves a point that if you are a star kid or from the industry it is easy to make a movie, get number of actors/actresses to do friendly appearances (which again was a waste) and boast on TV as if you are making the best movie ever seen. But Mr. director, please grow up and try to make a sensible comedy. Yes, we can still leave our mind at home to watch a movie but there should be some sense and element in your work.<br /><br />Overall this movie deserves 1 out of 10 star (some points deducted because of hyped expectation which it fails to meet).<br /><br />Thanks, Saurabh"
"19905_0.txt",298,"Edgar Bergen, the ventriloquist, was a big star on radio. This film shows why he and Charlie McCarthy were so popular. Building on their radio feud with the great W.C. Fields, Bergen and McCarthy add their unique talents to this inspired lunacy. <br /><br />Favorite line: Fields has thrown McCarthy into a pit of a dozen snarling alligators. <br /><br />McCarthy: Help me, Bergen! Get me out! Bergen: Which one are you in? McCarthy: Who cares? Get me out of all of them!<br /><br />If you are an old-time radio fan, check out this little"
"12627_0.txt",299,"4 women in a holding cell, creepy doctors, and a man with a large kitchen utensil carving away in the nightly hours... and a - drum roll- twist in the end.<br /><br />The above got me sold on it, however when watching it a couple of other problems were quickly visible.<br /><br />Uninteresting actors with bad lines, no budget - the holding cell looks like a part of a construction yard with plastic- way way way too long and the twist is not that bad but played out way too long.. I see a recurrence here, but anyway.<br /><br />Tighter editing - the film can cut away at least 30 minutes- better actors and a better story would have done miracles. If you watch it now keep the remote handy to fast forward and check if you still give a damn about the twist in the end, I know I didn't.<br /><br />Don't waste your time."
"23140_0.txt",300,"IMHO the best film Fields ever made (and that's saying something). I have been looking for a copy of it for 15 years, but I can't find one. I hope it is not permanently unavailable."
"47735_0.txt",301,"I'll be brief: <br /><br />1) The movie has a great opening scene (except for the fact that the bed jumped a lot...) <br /><br />2) Devon Sawa was not excellent, but he did a good job ""playing"" with his hand.<br /><br />3) Vivica A. Fox is really a fox.. but, so what? She was ridiculous in that movie... I don't understand why a person who made a blockbuster as ID4 (I'm not telling it is a good movie, just is a blockbuster) agrees to join such a horrible movie. <br /><br />4) To be fair, I laughed in some scenes, but in overall the movie is really awful. <br /><br />5) If you do not like Offspring, stick with this movie and be satisfied with what the hand does. <br /><br />2/10. Addam's Family is so much better..."
"11315_0.txt",302,"The movie makes the best out of a fairly unique story that is probably based on true historical facts. It is about a one day expedition to Amsterdam in May 1940, shortly before the arrival of the invading German troops. In a race against time exiled Dutch jewelers try to get all the industrial diamonds out of the country and bring them to Britain before the Germans can take them. It is a quick in and out operation organised by the British government that has to be accomplished in one day - and no easy task as the jewelers have to be convinced by sheer argument it is the right and sensible thing to do (hard to decide in the Netherlands in May 1940, I am certain).<br /><br />In a strange way this movie is surrealistic and realistic at the same time. There is a lot of good location shooting, the sun drenched streets of Amsterdam are virtually deserted, the atmosphere is ghostly. At times there is gunfire in the distance. There are some disoriented Dutch soldiers hanging around, or shall I say loitering? The effect is strangely threatening. At one time two groups of soldiers start shooting at each other. In another scene, one of the day trippers steps into a pub in a totally empty square. And there they are, the Dutch! Sitting peacefully behind their pints and discussing the latest news from the front. The transition really took me completely by surprise, it was incongruous but strangely effective and somehow totally believable.<br /><br />There are harrowing scenes. When the day trippers disembark, the harbour is in chaos and full of refugees  a strong contrast to the mentioned deserted streets in the town center. When they finally succeed in organising a meeting with all of Amsterdam's important jewelers, their Jewish colleagues express the opinion that for them it might be wiser not to make the Germans angry by giving away the jewels. They can be convinced to agree to the evacuation of the stones that are invaluable to the armament industry, although it is made perfectly clear that the day trippers can take no refugees with them. All these issues are treated in a rational and unemotional way which actually strengthens the impact of the tragic situation.<br /><br />In addition the movie also has some action scenes, a car chase and, as the culmination of the absurd general situation, the heist of a jewel depository by partisans who help the day trippers, with an ensuing fierce shootout with a detachment of Dutch troops. The acting is good, Peter Finch (Network) is cool as usual and gives a convincing performance as the son of an eminent Amsterdam jeweler and leader of the expedition. Eva Bartok is stylishly beautiful and enigmatic as a Dutch woman with uncertain alignments who joins the day trippers after they saved her from a suicide attempt (driving her car over the pier in the harbor, a car, incidentally, that comes in mighty handy). So, a hell of a lot goes on in Operation Amsterdam."
"28235_0.txt",303,"(Contains some Christian perspective. I sincerely have no intention to offend non-Christians and I'm really sorry if I would offend someone.) It was winter of 1961, a time when the streets of America was covered in a blanket of snow. On January 20 that year, a man who may have been the most popular president in the nation made his way on top of the platform. For the next fourteen minutes, he delivered an inaugural address that is still honored to this very day. At the end of that speech, he made this comment: ""Ask not what your country can do for you - ask what you can do for your country."" That president, was John F. Kennedy.<br /><br />I loved that line, until I realized that there's something more we can do to augment that passage. If I would rephrase that line today, I might as well say, ""Ask not what your country can do for you - neither ask what you can do for your country - but ask what you and your country, or better, you and the whole world, can do together."" Astroboy was a showcase for thinkers. As for me who has been dealing with morality for all I know, find this movie among the most amazing I've ever watched. Some may not care about slavery, power trip, or life's purpose... but I do... and it's my passion.<br /><br />I sat down the theater expecting little from this movie as people have given it negative remarks. Yet at the end of the show, I was perhaps the most ecstatic who walked out of the big screen.<br /><br />The animations were great. The voice actors? Just wow! And the sounds? Wonderful. These however, are less concerns for me. For what made me love Astroboy the way it is weren't these although they have obviously contributed somehow. What I loved about Astroboy is the philosophy tied to it mainly: Slavery, Power, and Purpose.<br /><br />On Slavery, One may not have to think too deep to see how humans in the movie treated the robots. Hasn't it been an issue that the world is trying to wrestle? the fact is that it was, and still is. To treat slaves as nothing more than mindless creation built for the service of the greater is to make a mockery of the sanctity of life. I can see it through the eyes of the makers because we have house-helps here... and I would say that sometimes, they weren't treated as they are supposed to be. We must never forget that any time we discriminate someone because of their race, social status, culture, economic status, or even gender, is an insult to humankind. I can see the robots here that portrays the feelings of the servants who are simply thrown out when they are no longer needed. There was a scene (SPOILER ALERT) in the movie where Astro had a conversation with one of the Robots in a sea of scrap metals called the Surface. ""This is what happens to us when they don't need us anymore,"" shares the robot, who looked like a mechanical zombie. This is saddening as I look at street children abandoned by their parents and old grandparents abandoned by those whom they once had taken care of. Perhaps, this could help us, not open our eyes, but more so, to lift our entire body for action.<br /><br />On Power, Albeit comically, this has done a great job in portraying the some presidents of the world today. As bad as it may sound, President Stone had been on his own trip for power, bypassing moral judgments with his own ambition to power... and even when his ratings plunges all time low, insisted on maintaining his throne through extra-constitutional means. I've once heard of the saying, ""power corrupts, and absolute power corrupts absolutely."" He who cannot handle power, deserves no right to hold it. The movie portrays what happens when a power monger goes on a power trip and those in position turns a blind eye. Again, this hopefully, can help us move one step forward in an action to keep the sanity of our leaders in check.<br /><br />On Life's Purpose, Astroboy definitely had a one liner that made me love the whole thing. (SPOILER ALERT) At the end of the movie, a monster suddenly appears that threatens the life of many. Astroboy looked at his dad and prepares to battle the villain. His father asked him, ""Son, are you sure you want to do this?"" Astroboy, without batting an eyelid, smiled at his dad saying, ""Yes dad, this is what I was made for."" and flies away.<br /><br />""This is what I was made for."" In regular terms, this doesn't mean a thing. For Christians, this means the whole world. Any Christian who's been serving in the ministry will tell you that those seven words mean so much. Ephesians 2:10 seems to sum it all up. It says, ""For we are God's workmanship, created in Christ Jesus to do good works, which God prepared in advance for us to do."" This is what we are made for. Let's not forget that God has planted a longing for every person to do the right thing because that's exactly what gives life its direction. Every time you do good, you move forward in life. This is what God has made us for. My friends, let us not forget our mission here. This is our purpose.<br /><br />___ <br /><br />Conclusion? I love it. I love Astroboy and if there's one movie that I wanna watch again, there's no doubt, this is the one. I've never made such an extensive review of a film. This just shows how much I loved it. People won't appreciate Astroboy if they are not action oriented and philosophically driven. But if you look for the things you can learn after seeing the movie, Astroboy is one thing you're gonna enjoy."
